5.07E+03,5.26E+03,0.037578684
5.10E+03,5.26E+03,0.031829331
5.13E+03,5.26E+03,0.026123237
5.16E+03,5.27E+03,0.020831725
5.18E+03,5.27E+03,0.017886553
5.20E+03,5.28E+03,0.015073242
5.22E+03,5.28E+03,0.012187388
5.23E+03,5.29E+03,0.010986888
5.25E+03,5.29E+03,0.007544364
5.25E+03,5.29E+03,0.007753441
5.26E+03,5.29E+03,0.006139255
5.27E+03,5.30E+03,0.004960363
5.27E+03,5.30E+03,0.006364426
5.29E+03,5.31E+03,0.004496249
5.29E+03,5.32E+03,0.006310366
5.30E+03,5.33E+03,0.00526229
5.32E+03,5.32E+03,0.00079621
5.32E+03,5.31E+03,0.001513305
5.33E+03,5.29E+03,0.007134494
5.33E+03,5.27E+03,0.011998802
5.32E+03,5.24E+03,0.015839128
5.33E+03,5.20E+03,0.023928804
5.32E+03,5.17E+03,0.028726999
5.31E+03,5.13E+03,0.033790626
5.29E+03,5.09E+03,0.037161065
5.27E+03,5.06E+03,0.040528363
5.26E+03,5.02E+03,0.045603705
5.24E+03,4.99E+03,0.048573268
5.22E+03,4.95E+03,0.051116031
5.21E+03,4.92E+03,0.054834078
5.19E+03,4.90E+03,0.055875181
5.16E+03,4.88E+03,0.054068916
5.14E+03,4.87E+03,0.052890169
5.11E+03,4.86E+03,0.048626697
5.10E+03,4.86E+03,0.047007219
5.07E+03,4.86E+03,0.040995593
5.03E+03,4.86E+03,0.033226714
5.01E+03,4.86E+03,0.030743006
4.98E+03,4.83E+03,0.029217652
4.96E+03,4.80E+03,0.03292069
4.93E+03,4.75E+03,0.036419938
4.89E+03,4.71E+03,0.037191354
4.87E+03,4.68E+03,0.039638913
4.84E+03,4.66E+03,0.037946112
4.82E+03,4.64E+03,0.036860068
4.82E+03,4.63E+03,0.039235019
4.80E+03,4.62E+03,0.037595011
4.78E+03,4.61E+03,0.036186237
4.78E+03,4.59E+03,0.039026032
4.77E+03,4.58E+03,0.039760937
4.74E+03,4.57E+03,0.035816563
4.73E+03,4.57E+03,0.034682524
4.72E+03,4.57E+03,0.031973008
4.71E+03,4.58E+03,0.027517499
4.70E+03,4.60E+03,0.0215064
4.70E+03,4.62E+03,0.016318671
