T,H,Surge,Sway,Heave,Roll,Pitch,Yaw,Force1,Force2
1965.500029,-6.30E+02,-7.44E+02,-5.93E-01,-1.07E+03,6.24E-04,5.48E-02,-7.85E-04,1.58E+03,5.97E+03
1965.600029,-5.68E+02,-7.34E+02,-1.56E+00,-9.95E+02,1.33E-03,4.40E-02,-1.20E-03,1.63E+03,6.10E+03
1965.700029,-5.16E+02,-7.21E+02,-2.75E+00,-9.19E+02,6.78E-04,3.33E-02,-1.30E-03,1.69E+03,6.20E+03
1965.800029,-4.73E+02,-7.10E+02,-3.64E+00,-8.49E+02,-2.99E-04,2.39E-02,-1.28E-03,1.74E+03,6.30E+03
1965.900029,-4.38E+02,-7.00E+02,-3.79E+00,-7.71E+02,-4.11E-04,1.52E-02,-1.35E-03,1.80E+03,6.41E+03
1966.000029,-4.10E+02,-6.94E+02,-3.34E+00,-6.86E+02,-6.65E-05,8.55E-03,-1.39E-03,1.88E+03,6.53E+03
1966.100029,-3.87E+02,-6.93E+02,-2.11E+00,-5.96E+02,-3.77E-04,2.85E-03,-1.07E-03,1.94E+03,6.66E+03
1966.200029,-3.68E+02,-6.92E+02,-3.12E-01,-5.11E+02,-5.58E-04,-3.16E-03,-5.39E-04,2.00E+03,6.79E+03
1966.300029,-3.53E+02,-6.87E+02,1.46E+00,-4.31E+02,-3.17E-04,-7.91E-03,3.25E-06,2.07E+03,6.90E+03
1966.400029,-3.38E+02,-6.72E+02,2.85E+00,-3.55E+02,-3.84E-04,-1.15E-02,6.16E-04,2.19E+03,6.95E+03
1966.500029,-3.24E+02,-6.49E+02,3.52E+00,-2.94E+02,-4.92E-04,-1.37E-02,1.16E-03,2.32E+03,6.96E+03
1966.600029,-3.08E+02,-6.19E+02,3.61E+00,-2.38E+02,-4.69E-04,-1.43E-02,1.56E-03,2.49E+03,6.93E+03
1966.700029,-2.90E+02,-5.83E+02,3.36E+00,-1.87E+02,-3.00E-04,-1.29E-02,1.75E-03,2.68E+03,6.86E+03
1966.800029,-2.68E+02,-5.44E+02,2.67E+00,-1.42E+02,2.72E-06,-9.28E-03,1.66E-03,2.89E+03,6.76E+03
1966.900029,-2.42E+02,-5.01E+02,1.56E+00,-9.86E+01,3.81E-05,-4.43E-03,1.32E-03,3.13E+03,6.63E+03
1967.000029,-2.10E+02,-4.55E+02,3.03E-01,-6.09E+01,-2.75E-04,6.76E-04,8.48E-04,3.37E+03,6.48E+03
1967.100029,-1.73E+02,-4.08E+02,-1.01E+00,-2.72E+01,-4.43E-04,5.64E-03,2.73E-04,3.61E+03,6.33E+03
1967.200029,-1.29E+02,-3.59E+02,-2.12E+00,7.59E+00,-7.91E-04,1.09E-02,-2.19E-04,3.85E+03,6.17E+03
1967.300029,-7.96E+01,-3.10E+02,-2.52E+00,4.78E+01,-9.38E-04,1.59E-02,-5.46E-04,4.11E+03,6.02E+03
1967.400029,-2.32E+01,-2.60E+02,-2.09E+00,9.41E+01,-9.27E-04,1.98E-02,-6.66E-04,4.36E+03,5.88E+03
1967.500029,3.93E+01,-2.09E+02,-9.27E-01,1.45E+02,-5.78E-04,2.33E-02,-5.99E-04,4.62E+03,5.74E+03
1967.600029,1.08E+02,-1.59E+02,3.95E-01,2.02E+02,7.33E-05,2.72E-02,-4.05E-04,4.89E+03,5.61E+03
1967.700029,1.82E+02,-1.07E+02,1.20E+00,2.64E+02,4.24E-04,3.14E-02,-1.30E-04,5.17E+03,5.48E+03
1967.800029,2.60E+02,-5.54E+01,1.09E+00,3.27E+02,7.16E-04,3.54E-02,1.93E-04,5.45E+03,5.35E+03
1967.900029,3.43E+02,-5.08E+00,-2.47E-02,3.91E+02,6.20E-04,3.85E-02,5.32E-04,5.73E+03,5.24E+03
1968.000029,4.29E+02,4.27E+01,-1.69E+00,4.58E+02,4.62E-04,4.18E-02,8.43E-04,6.00E+03,5.14E+03
1968.100029,5.18E+02,8.73E+01,-3.53E+00,5.23E+02,5.38E-04,4.48E-02,1.08E-03,6.27E+03,5.06E+03
1968.200029,6.07E+02,1.28E+02,-5.03E+00,5.88E+02,3.30E-04,4.80E-02,1.22E-03,6.51E+03,4.98E+03
1968.300029,6.97E+02,1.65E+02,-5.75E+00,6.51E+02,1.91E-04,5.15E-02,1.22E-03,6.75E+03,4.91E+03
1968.400029,7.87E+02,2.00E+02,-5.71E+00,7.05E+02,5.35E-05,5.40E-02,1.09E-03,6.95E+03,4.84E+03
1968.500029,8.75E+02,2.34E+02,-4.75E+00,7.61E+02,-3.39E-04,5.58E-02,8.11E-04,7.14E+03,4.77E+03
1968.600029,9.60E+02,2.69E+02,-2.93E+00,8.23E+02,-1.43E-04,5.78E-02,4.15E-04,7.35E+03,4.71E+03
1968.700029,1.04E+03,3.03E+02,-1.09E+00,8.82E+02,2.27E-04,5.85E-02,6.15E-05,7.54E+03,4.66E+03
1968.800029,1.12E+03,3.36E+02,3.79E-01,9.43E+02,9.49E-05,5.79E-02,-1.49E-04,7.71E+03,4.61E+03
1968.900029,1.19E+03,3.66E+02,1.25E+00,1.01E+03,1.34E-04,5.68E-02,-1.99E-04,7.88E+03,4.59E+03
1969.000029,1.26E+03,3.91E+02,1.34E+00,1.07E+03,2.52E-04,5.52E-02,-9.50E-05,8.03E+03,4.59E+03
1969.100029,1.33E+03,4.10E+02,8.02E-01,1.12E+03,2.43E-04,5.29E-02,1.21E-04,8.14E+03,4.60E+03
1969.200029,1.38E+03,4.25E+02,-3.26E-02,1.17E+03,1.45E-04,5.00E-02,3.68E-04,8.23E+03,4.63E+03
1969.300029,1.43E+03,4.38E+02,-9.33E-01,1.21E+03,-5.35E-05,4.67E-02,5.78E-04,8.31E+03,4.66E+03
1969.400029,1.47E+03,4.50E+02,-1.58E+00,1.25E+03,-7.38E-05,4.25E-02,7.06E-04,8.37E+03,4.70E+03
1969.500029,1.51E+03,4.62E+02,-2.01E+00,1.29E+03,-1.14E-04,3.72E-02,7.57E-04,8.42E+03,4.74E+03
1969.600029,1.54E+03,4.73E+02,-2.05E+00,1.33E+03,-3.92E-04,3.17E-02,7.52E-04,8.46E+03,4.78E+03
1969.700029,1.56E+03,4.84E+02,-1.59E+00,1.36E+03,-7.44E-04,2.60E-02,6.97E-04,8.49E+03,4.82E+03
1969.800029,1.57E+03,4.92E+02,-7.60E-01,1.39E+03,-7.25E-04,1.96E-02,6.03E-04,8.50E+03,4.85E+03
1969.900029,1.58E+03,4.99E+02,1.44E-01,1.41E+03,-7.21E-04,1.31E-02,5.09E-04,8.50E+03,4.89E+03
1970.000029,1.58E+03,5.05E+02,1.23E+00,1.42E+03,-7.36E-04,5.95E-03,4.25E-04,8.48E+03,4.93E+03
1970.100029,1.57E+03,5.10E+02,2.09E+00,1.43E+03,-3.62E-04,-1.91E-03,3.49E-04,8.45E+03,4.98E+03
1970.200029,1.56E+03,5.11E+02,2.56E+00,1.43E+03,-1.16E-04,-9.48E-03,2.95E-04,8.40E+03,5.03E+03
1970.300029,1.54E+03,5.11E+02,2.64E+00,1.42E+03,2.48E-04,-1.75E-02,2.69E-04,8.34E+03,5.08E+03
1970.400029,1.51E+03,5.08E+02,2.21E+00,1.40E+03,1.53E-04,-2.56E-02,2.65E-04,8.26E+03,5.13E+03
1970.500029,1.47E+03,5.02E+02,1.71E+00,1.38E+03,2.96E-05,-3.28E-02,2.82E-04,8.16E+03,5.17E+03
1970.600029,1.43E+03,4.94E+02,1.13E+00,1.34E+03,2.02E-04,-3.95E-02,3.13E-04,8.05E+03,5.21E+03
1970.700029,1.38E+03,4.84E+02,4.86E-01,1.30E+03,7.78E-04,-4.63E-02,3.72E-04,7.93E+03,5.25E+03
1970.800029,1.33E+03,4.74E+02,-5.39E-01,1.25E+03,1.35E-03,-5.29E-02,4.72E-04,7.80E+03,5.28E+03
1970.900029,1.27E+03,4.62E+02,-1.79E+00,1.19E+03,1.04E-03,-5.91E-02,5.57E-04,7.66E+03,5.30E+03
1971.000029,1.20E+03,4.50E+02,-2.81E+00,1.13E+03,6.43E-04,-6.50E-02,6.37E-04,7.51E+03,5.32E+03
1971.100029,1.13E+03,4.37E+02,-3.55E+00,1.06E+03,3.01E-04,-7.09E-02,6.80E-04,7.36E+03,5.33E+03
1971.200029,1.05E+03,4.21E+02,-3.60E+00,9.96E+02,-9.48E-05,-7.51E-02,6.42E-04,7.20E+03,5.34E+03
1971.300029,9.72E+02,4.04E+02,-2.76E+00,9.20E+02,-1.84E-04,-7.85E-02,5.56E-04,7.03E+03,5.33E+03
1971.400029,8.87E+02,3.85E+02,-1.31E+00,8.53E+02,1.62E-04,-8.16E-02,4.67E-04,6.86E+03,5.33E+03
1971.500029,7.99E+02,3.66E+02,2.03E-01,7.76E+02,1.73E-04,-8.35E-02,3.40E-04,6.69E+03,5.32E+03
1971.600029,7.09E+02,3.49E+02,1.71E+00,6.90E+02,5.92E-05,-8.49E-02,2.00E-04,6.51E+03,5.28E+03
1971.700029,6.16E+02,3.31E+02,2.57E+00,6.22E+02,3.12E-04,-8.52E-02,1.80E-04,6.37E+03,5.25E+03
1971.800029,5.23E+02,3.17E+02,2.39E+00,5.47E+02,2.10E-06,-8.37E-02,1.81E-04,6.24E+03,5.20E+03
1971.900029,4.31E+02,3.08E+02,2.09E+00,4.72E+02,-3.66E-04,-8.12E-02,1.55E-04,6.13E+03,5.12E+03
1972.000029,3.39E+02,3.02E+02,1.77E+00,4.06E+02,-2.26E-04,-7.86E-02,1.24E-04,6.04E+03,5.04E+03
1972.100029,2.50E+02,3.01E+02,1.50E+00,3.40E+02,-9.58E-05,-7.50E-02,2.40E-05,5.98E+03,4.93E+03
1972.200029,1.65E+02,3.06E+02,1.14E+00,2.77E+02,-1.52E-04,-7.00E-02,-7.08E-05,5.95E+03,4.80E+03
1972.300029,8.43E+01,3.17E+02,1.01E+00,2.14E+02,-2.60E-04,-6.53E-02,-1.60E-04,5.94E+03,4.65E+03
1972.400029,9.41E+00,3.33E+02,1.05E+00,1.53E+02,3.11E-06,-6.01E-02,-1.93E-04,5.95E+03,4.48E+03
1972.500029,-5.85E+01,3.51E+02,1.13E+00,1.02E+02,3.09E-04,-5.39E-02,-1.37E-04,5.99E+03,4.31E+03
1972.600029,-1.19E+02,3.73E+02,1.06E+00,5.80E+01,1.16E-04,-4.77E-02,-4.82E-05,6.05E+03,4.13E+03
1972.700029,-1.70E+02,3.95E+02,1.00E+00,1.87E+01,8.50E-05,-4.10E-02,1.23E-04,6.12E+03,3.96E+03
1972.800029,-2.12E+02,4.15E+02,7.68E-01,-1.57E+01,2.47E-04,-3.37E-02,3.24E-04,6.19E+03,3.79E+03
1972.900029,-2.43E+02,4.33E+02,2.66E-01,-4.55E+01,9.86E-05,-2.64E-02,4.69E-04,6.26E+03,3.64E+03
1973.000029,-2.64E+02,4.47E+02,-9.99E-02,-7.10E+01,-5.47E-05,-1.93E-02,5.55E-04,6.33E+03,3.51E+03
1973.100029,-2.74E+02,4.58E+02,-4.13E-01,-9.21E+01,1.29E-04,-1.22E-02,6.21E-04,6.39E+03,3.41E+03
1973.200029,-2.73E+02,4.63E+02,-7.92E-01,-1.08E+02,-1.52E-04,-4.88E-03,5.68E-04,6.43E+03,3.32E+03
1973.300029,-2.61E+02,4.66E+02,-6.99E-01,-1.27E+02,-1.42E-04,1.89E-03,4.14E-04,6.46E+03,3.24E+03
1973.400029,-2.39E+02,4.65E+02,-5.86E-01,-1.40E+02,2.44E-04,7.89E-03,2.69E-04,6.49E+03,3.19E+03
1973.500029,-2.08E+02,4.64E+02,-6.02E-01,-1.44E+02,8.12E-05,1.40E-02,1.06E-04,6.52E+03,3.15E+03
1973.600029,-1.67E+02,4.63E+02,-3.33E-01,-1.45E+02,-1.58E-04,2.03E-02,-5.31E-05,6.56E+03,3.11E+03
1973.700029,-1.19E+02,4.63E+02,-1.71E-04,-1.34E+02,1.08E-04,2.59E-02,-1.45E-04,6.61E+03,3.09E+03
1973.800029,-6.42E+01,4.63E+02,8.74E-02,-1.15E+02,3.26E-04,3.11E-02,-1.57E-04,6.68E+03,3.08E+03
1973.900029,-4.49E+00,4.63E+02,3.64E-02,-9.89E+01,2.88E-04,3.62E-02,-1.05E-04,6.73E+03,3.06E+03
1974.000029,5.88E+01,4.63E+02,-2.98E-01,-7.56E+01,7.58E-04,4.07E-02,4.47E-05,6.80E+03,3.07E+03
1974.100029,1.24E+02,4.60E+02,-9.45E-01,-4.99E+01,9.24E-04,4.51E-02,2.77E-04,6.85E+03,3.09E+03
1974.200029,1.89E+02,4.55E+02,-1.41E+00,-2.54E+01,2.30E-04,4.92E-02,4.90E-04,6.90E+03,3.11E+03
1974.300029,2.53E+02,4.48E+02,-1.16E+00,3.49E+00,-1.86E-04,5.22E-02,5.86E-04,6.93E+03,3.14E+03
1974.400029,3.13E+02,4.39E+02,-5.35E-01,3.68E+01,-2.47E-04,5.47E-02,5.70E-04,6.95E+03,3.20E+03
1974.500029,3.68E+02,4.27E+02,3.83E-01,7.32E+01,-4.06E-04,5.58E-02,4.47E-04,6.96E+03,3.27E+03
1974.600029,4.16E+02,4.10E+02,1.36E+00,9.86E+01,-4.53E-04,5.42E-02,2.74E-04,6.91E+03,3.37E+03
1974.700029,4.57E+02,3.86E+02,2.16E+00,1.18E+02,-5.80E-04,5.04E-02,1.02E-04,6.82E+03,3.49E+03
1974.800029,4.87E+02,3.56E+02,2.83E+00,1.30E+02,-7.18E-04,4.54E-02,-2.73E-05,6.69E+03,3.63E+03
1974.900029,5.08E+02,3.22E+02,3.37E+00,1.20E+02,-6.17E-04,3.98E-02,-9.56E-05,6.52E+03,3.77E+03
1975.000029,5.17E+02,2.85E+02,3.70E+00,9.78E+01,-4.48E-04,3.18E-02,-1.02E-04,6.30E+03,3.92E+03
1975.100029,5.14E+02,2.46E+02,3.77E+00,6.85E+01,-3.41E-04,2.25E-02,-6.17E-05,6.07E+03,4.07E+03
1975.200029,4.99E+02,2.06E+02,3.62E+00,4.06E+01,-3.34E-04,1.27E-02,1.06E-05,5.83E+03,4.24E+03
1975.300029,4.71E+02,1.65E+02,3.22E+00,1.27E+01,-3.14E-04,2.98E-03,1.01E-04,5.59E+03,4.42E+03
1975.400029,4.32E+02,1.22E+02,2.41E+00,-1.54E+01,-4.40E-06,-6.55E-03,1.61E-04,5.35E+03,4.60E+03
1975.500029,3.80E+02,7.83E+01,1.25E+00,-3.62E+01,3.60E-04,-1.57E-02,1.84E-04,5.12E+03,4.79E+03
1975.600029,3.17E+02,3.61E+01,-1.06E-01,-5.90E+01,5.18E-04,-2.47E-02,1.96E-04,4.90E+03,4.98E+03
1975.700029,2.45E+02,-4.01E+00,-1.53E+00,-9.05E+01,5.49E-04,-3.34E-02,1.79E-04,4.67E+03,5.15E+03
1975.800029,1.63E+02,-3.98E+01,-2.76E+00,-1.17E+02,5.62E-04,-4.17E-02,1.37E-04,4.47E+03,5.31E+03
1975.900029,7.33E+01,-7.06E+01,-3.75E+00,-1.47E+02,3.89E-04,-5.01E-02,7.18E-05,4.29E+03,5.45E+03
1976.000029,-2.26E+01,-9.74E+01,-4.15E+00,-1.81E+02,-2.31E-04,-5.84E-02,3.98E-05,4.11E+03,5.56E+03
1976.100029,-1.23E+02,-1.21E+02,-3.58E+00,-2.19E+02,-6.58E-04,-6.51E-02,1.11E-04,3.94E+03,5.64E+03
1976.200029,-2.27E+02,-1.40E+02,-2.41E+00,-2.66E+02,-2.62E-04,-7.04E-02,2.44E-04,3.79E+03,5.69E+03
1976.300029,-3.33E+02,-1.56E+02,-1.19E+00,-3.23E+02,2.64E-04,-7.46E-02,3.52E-04,3.64E+03,5.71E+03
1976.400029,-4.38E+02,-1.69E+02,-8.33E-02,-3.79E+02,-7.82E-05,-7.72E-02,3.91E-04,3.52E+03,5.70E+03
1976.500029,-5.42E+02,-1.76E+02,1.13E+00,-4.39E+02,-2.32E-04,-7.82E-02,4.25E-04,3.41E+03,5.66E+03
1976.600029,-6.43E+02,-1.78E+02,2.02E+00,-5.07E+02,-6.05E-05,-7.80E-02,4.44E-04,3.32E+03,5.59E+03
1976.700029,-7.40E+02,-1.78E+02,2.63E+00,-5.74E+02,-6.68E-04,-7.69E-02,4.40E-04,3.25E+03,5.49E+03
1976.800029,-8.31E+02,-1.76E+02,3.51E+00,-6.46E+02,-1.28E-03,-7.47E-02,4.81E-04,3.17E+03,5.37E+03
1976.900029,-9.16E+02,-1.76E+02,4.65E+00,-7.19E+02,-1.13E-03,-7.12E-02,5.98E-04,3.10E+03,5.25E+03
1977.000029,-9.93E+02,-1.78E+02,5.79E+00,-7.86E+02,-4.17E-04,-6.68E-02,7.57E-04,3.04E+03,5.15E+03
1977.100029,-1.06E+03,-1.84E+02,6.43E+00,-8.48E+02,7.99E-04,-6.15E-02,8.98E-04,2.98E+03,5.06E+03
1977.200029,-1.12E+03,-1.91E+02,5.63E+00,-9.10E+02,1.19E-03,-5.56E-02,9.30E-04,2.92E+03,4.97E+03
1977.300029,-1.17E+03,-1.98E+02,3.80E+00,-9.68E+02,8.11E-04,-4.95E-02,8.74E-04,2.87E+03,4.89E+03
1977.400029,-1.22E+03,-2.04E+02,1.38E+00,-1.03E+03,3.95E-04,-4.35E-02,7.95E-04,2.82E+03,4.79E+03
1977.500029,-1.25E+03,-2.08E+02,-9.29E-01,-1.08E+03,2.80E-05,-3.73E-02,7.00E-04,2.79E+03,4.71E+03
1977.600029,-1.28E+03,-2.12E+02,-2.64E+00,-1.12E+03,-5.18E-04,-3.07E-02,5.74E-04,2.76E+03,4.62E+03
1977.700029,-1.29E+03,-2.16E+02,-3.13E+00,-1.17E+03,-7.02E-04,-2.42E-02,4.21E-04,2.74E+03,4.54E+03
1977.800029,-1.30E+03,-2.21E+02,-2.55E+00,-1.20E+03,-2.07E-04,-1.78E-02,2.98E-04,2.72E+03,4.47E+03
1977.900029,-1.30E+03,-2.29E+02,-1.48E+00,-1.23E+03,1.84E-04,-1.08E-02,2.18E-04,2.71E+03,4.43E+03
1978.000029,-1.30E+03,-2.39E+02,-3.81E-01,-1.24E+03,7.82E-06,-3.45E-03,1.89E-04,2.70E+03,4.39E+03
1978.100029,-1.28E+03,-2.51E+02,6.36E-01,-1.25E+03,-5.37E-05,4.03E-03,2.22E-04,2.70E+03,4.37E+03
1978.200029,-1.26E+03,-2.63E+02,1.37E+00,-1.24E+03,1.77E-04,1.02E-02,2.99E-04,2.70E+03,4.37E+03
1978.300029,-1.24E+03,-2.75E+02,1.68E+00,-1.24E+03,-6.43E-06,1.60E-02,3.99E-04,2.70E+03,4.38E+03
1978.400029,-1.21E+03,-2.86E+02,1.82E+00,-1.22E+03,-1.08E-04,2.22E-02,4.86E-04,2.73E+03,4.40E+03
1978.500029,-1.18E+03,-2.95E+02,1.76E+00,-1.20E+03,1.57E-04,2.76E-02,5.44E-04,2.76E+03,4.43E+03
1978.600029,-1.14E+03,-3.02E+02,1.44E+00,-1.17E+03,2.94E-04,3.32E-02,5.67E-04,2.81E+03,4.46E+03
1978.700029,-1.10E+03,-3.08E+02,8.21E-01,-1.13E+03,3.20E-04,3.91E-02,5.48E-04,2.88E+03,4.49E+03
1978.800029,-1.05E+03,-3.13E+02,-7.10E-02,-1.09E+03,1.64E-04,4.40E-02,4.98E-04,2.95E+03,4.52E+03
1978.900029,-1.00E+03,-3.15E+02,-8.00E-01,-1.04E+03,-3.30E-04,4.85E-02,4.46E-04,3.04E+03,4.56E+03
1979.000029,-9.53E+02,-3.14E+02,-8.36E-01,-9.78E+02,-2.64E-04,5.24E-02,3.82E-04,3.14E+03,4.61E+03
1979.100029,-8.97E+02,-3.10E+02,-4.18E-01,-9.15E+02,-8.50E-07,5.58E-02,3.28E-04,3.26E+03,4.65E+03
1979.200029,-8.38E+02,-3.02E+02,3.11E-01,-8.43E+02,-6.69E-06,5.92E-02,3.06E-04,3.39E+03,4.69E+03
1979.300029,-7.75E+02,-2.91E+02,1.00E+00,-7.67E+02,2.75E-04,6.23E-02,2.51E-04,3.55E+03,4.72E+03
1979.400029,-7.09E+02,-2.78E+02,1.16E+00,-6.96E+02,3.78E-04,6.46E-02,1.91E-04,3.69E+03,4.74E+03
1979.500029,-6.40E+02,-2.62E+02,8.54E-01,-6.21E+02,1.13E-04,6.59E-02,1.50E-04,3.85E+03,4.77E+03
1979.600029,-5.67E+02,-2.45E+02,2.42E-01,-5.48E+02,-2.25E-05,6.76E-02,1.00E-04,4.01E+03,4.79E+03
1979.700029,-4.92E+02,-2.26E+02,-4.12E-01,-4.72E+02,-4.83E-06,6.87E-02,7.17E-05,4.17E+03,4.81E+03
1979.80003,-4.13E+02,-2.07E+02,-8.14E-01,-3.92E+02,8.46E-05,6.88E-02,8.17E-05,4.34E+03,4.84E+03
1979.90003,-3.32E+02,-1.87E+02,-1.04E+00,-3.16E+02,-2.00E-05,6.89E-02,1.27E-04,4.49E+03,4.86E+03
1980.00003,-2.48E+02,-1.67E+02,-8.81E-01,-2.37E+02,-5.26E-04,6.80E-02,2.32E-04,4.65E+03,4.88E+03
1980.10003,-1.64E+02,-1.47E+02,-1.00E-01,-1.65E+02,-3.15E-04,6.64E-02,3.13E-04,4.79E+03,4.91E+03
1980.20003,-7.76E+01,-1.28E+02,7.78E-01,-1.01E+02,1.29E-04,6.44E-02,3.75E-04,4.91E+03,4.93E+03
1980.30003,8.45E+00,-1.09E+02,1.54E+00,-3.49E+01,5.15E-05,6.15E-02,4.36E-04,5.03E+03,4.95E+03
1980.40003,9.39E+01,-9.03E+01,2.14E+00,3.03E+01,-2.11E-05,5.74E-02,4.30E-04,5.14E+03,4.99E+03
1980.50003,1.78E+02,-7.38E+01,2.33E+00,8.86E+01,-1.06E-04,5.33E-02,3.82E-04,5.23E+03,5.02E+03
1980.60003,2.59E+02,-5.87E+01,2.22E+00,1.43E+02,-2.31E-04,4.83E-02,3.27E-04,5.31E+03,5.06E+03
1980.70003,3.37E+02,-4.64E+01,2.02E+00,1.85E+02,-1.79E-04,4.29E-02,2.56E-04,5.36E+03,5.10E+03
1980.80003,4.09E+02,-3.70E+01,1.76E+00,2.22E+02,-2.64E-06,3.68E-02,1.95E-04,5.39E+03,5.15E+03
1980.90003,4.77E+02,-3.09E+01,1.46E+00,2.57E+02,3.69E-04,3.05E-02,1.20E-04,5.41E+03,5.21E+03
1981.00003,5.37E+02,-2.78E+01,7.92E-01,2.86E+02,7.29E-04,2.41E-02,1.13E-05,5.42E+03,5.28E+03
1981.10003,5.90E+02,-2.72E+01,-2.38E-01,3.08E+02,6.50E-04,1.69E-02,-7.69E-05,5.40E+03,5.36E+03
1981.20003,6.35E+02,-2.82E+01,-1.28E+00,3.31E+02,6.00E-04,9.18E-03,-1.72E-04,5.37E+03,5.44E+03
1981.30003,6.71E+02,-3.09E+01,-2.25E+00,3.42E+02,3.95E-04,1.90E-03,-2.48E-04,5.33E+03,5.51E+03
1981.40003,6.97E+02,-3.43E+01,-2.88E+00,3.49E+02,-3.17E-04,-5.47E-03,-2.25E-04,5.27E+03,5.58E+03
1981.50003,7.13E+02,-3.76E+01,-2.61E+00,3.59E+02,-6.10E-04,-1.23E-02,-1.52E-04,5.22E+03,5.65E+03
1981.60003,7.20E+02,-4.01E+01,-1.73E+00,3.62E+02,-4.33E-04,-1.87E-02,-6.27E-05,5.17E+03,5.70E+03
1981.70003,7.17E+02,-4.13E+01,-6.31E-01,3.61E+02,-3.32E-04,-2.57E-02,6.69E-05,5.12E+03,5.75E+03
1981.80003,7.04E+02,-4.13E+01,2.30E-01,3.65E+02,-1.01E-05,-3.25E-02,1.68E-04,5.08E+03,5.81E+03
1981.90003,6.83E+02,-4.07E+01,4.29E-01,3.72E+02,1.50E-06,-3.75E-02,2.11E-04,5.06E+03,5.85E+03
1982.00003,6.54E+02,-3.92E+01,4.44E-01,3.80E+02,-5.44E-04,-4.15E-02,2.27E-04,5.05E+03,5.88E+03
1982.10003,6.18E+02,-3.58E+01,5.49E-01,3.94E+02,-6.06E-04,-4.54E-02,2.21E-04,5.06E+03,5.92E+03
1982.20003,5.76E+02,-2.97E+01,5.06E-01,4.04E+02,-3.63E-04,-4.79E-02,1.96E-04,5.08E+03,5.93E+03
1982.30003,5.30E+02,-1.91E+01,3.58E-01,4.11E+02,-1.88E-04,-4.92E-02,1.54E-04,5.11E+03,5.91E+03
1982.40003,4.81E+02,-3.20E+00,1.23E-01,4.21E+02,2.63E-05,-5.08E-02,9.95E-05,5.17E+03,5.88E+03
1982.50003,4.31E+02,1.85E+01,-3.90E-01,4.29E+02,2.65E-04,-5.14E-02,4.09E-05,5.26E+03,5.83E+03
1982.60003,3.81E+02,4.69E+01,-1.19E+00,4.31E+02,2.41E-04,-5.07E-02,-2.77E-05,5.36E+03,5.73E+03
1982.70003,3.33E+02,8.19E+01,-2.10E+00,4.36E+02,7.45E-05,-4.95E-02,-8.33E-05,5.50E+03,5.61E+03
1982.80003,2.88E+02,1.23E+02,-2.81E+00,4.33E+02,-2.15E-04,-4.77E-02,-1.25E-04,5.65E+03,5.45E+03
1982.90003,2.48E+02,1.68E+02,-3.11E+00,4.25E+02,-2.48E-04,-4.47E-02,-1.28E-04,5.81E+03,5.26E+03
1983.00003,2.15E+02,2.16E+02,-2.96E+00,4.21E+02,-4.33E-04,-4.08E-02,-1.21E-04,5.99E+03,5.06E+03
1983.10003,1.89E+02,2.63E+02,-1.98E+00,4.14E+02,-5.35E-04,-3.63E-02,-1.01E-04,6.17E+03,4.85E+03
1983.20003,1.72E+02,3.09E+02,-5.17E-01,4.06E+02,-1.13E-04,-3.09E-02,-4.33E-05,6.35E+03,4.65E+03
1983.30003,1.64E+02,3.49E+02,7.89E-01,4.04E+02,7.19E-04,-2.53E-02,4.53E-05,6.52E+03,4.47E+03
1983.40003,1.66E+02,3.83E+02,1.26E+00,4.04E+02,1.27E-03,-1.99E-02,1.66E-04,6.67E+03,4.31E+03
1983.50003,1.79E+02,4.10E+02,6.84E-01,4.00E+02,1.37E-03,-1.42E-02,3.15E-04,6.80E+03,4.18E+03
1983.60003,2.01E+02,4.29E+02,-9.12E-01,3.99E+02,1.07E-03,-8.52E-03,4.92E-04,6.90E+03,4.07E+03
1983.70003,2.33E+02,4.44E+02,-2.92E+00,3.98E+02,5.26E-04,-3.14E-03,6.35E-04,6.99E+03,3.99E+03
1983.80003,2.75E+02,4.56E+02,-4.41E+00,4.04E+02,8.73E-05,1.99E-03,6.89E-04,7.08E+03,3.92E+03
1983.90003,3.25E+02,4.68E+02,-4.83E+00,4.12E+02,-1.33E-04,7.43E-03,6.26E-04,7.16E+03,3.85E+03
1984.00003,3.82E+02,4.82E+02,-4.00E+00,4.16E+02,-1.66E-04,1.27E-02,4.34E-04,7.25E+03,3.77E+03
1984.10003,4.45E+02,4.99E+02,-2.38E+00,4.21E+02,1.28E-04,1.73E-02,2.09E-04,7.35E+03,3.69E+03
1984.20003,5.13E+02,5.18E+02,-6.45E-01,4.34E+02,3.99E-04,2.17E-02,4.78E-05,7.46E+03,3.60E+03
1984.30003,5.83E+02,5.39E+02,8.56E-01,4.42E+02,2.58E-04,2.65E-02,-4.19E-05,7.56E+03,3.51E+03
1984.40003,6.55E+02,5.60E+02,2.12E+00,4.51E+02,4.37E-04,3.06E-02,-1.84E-05,7.67E+03,3.42E+03
1984.50003,7.25E+02,5.79E+02,2.58E+00,4.70E+02,7.54E-04,3.37E-02,1.35E-04,7.79E+03,3.36E+03
1984.60003,7.93E+02,5.95E+02,2.23E+00,4.86E+02,6.57E-04,3.69E-02,3.49E-04,7.89E+03,3.30E+03
1984.70003,8.57E+02,6.08E+02,1.70E+00,5.13E+02,1.23E-04,3.95E-02,5.10E-04,7.98E+03,3.27E+03
