T,H,Surge,Sway,Heave,Roll,Pitch,Yaw,Force1,Force2
5480.100082,-1.75E+02,-3.96E+01,1.61E+00,-1.44E+02,7.86E-04,-1.74E-02,4.31E-04,4.58E+03,5.08E+03
5481.100082,-3.53E+02,-9.37E+01,7.09E+00,-3.91E+02,-2.06E-04,-1.98E-02,2.61E-04,4.06E+03,4.97E+03
5482.100082,-5.24E+02,-7.10E+01,-4.51E+00,-5.18E+02,-1.87E-05,-5.01E-03,-7.38E-05,4.12E+03,4.68E+03
5483.100082,-4.46E+02,-1.76E+01,-2.18E+00,-3.85E+02,-1.42E-04,1.91E-02,1.47E-04,4.62E+03,4.48E+03
5484.100082,-2.99E+00,2.37E+01,1.64E+00,-6.16E+01,-5.01E-04,4.15E-02,1.96E-04,5.30E+03,4.57E+03
5485.100082,4.12E+02,9.80E+00,-6.57E+00,2.73E+02,1.48E-04,2.40E-02,-2.55E-05,5.56E+03,5.16E+03
5486.100082,5.31E+02,8.16E+00,4.09E+00,4.51E+02,2.35E-04,-7.93E-03,-1.11E-04,5.51E+03,5.56E+03
5487.100082,3.57E+02,1.51E+02,3.03E+00,4.12E+02,4.69E-04,-1.34E-02,1.61E-04,5.92E+03,5.07E+03
5488.100082,2.41E+02,8.25E+01,-2.59E+00,1.94E+02,3.63E-04,-1.61E-02,2.07E-04,5.42E+03,5.07E+03
5489.100082,3.04E+01,-2.46E+01,-1.37E+00,-4.75E+01,1.68E-04,-2.03E-02,-5.43E-06,4.73E+03,5.18E+03
5490.100082,-3.46E+02,-1.43E+01,2.55E+00,-2.44E+02,3.79E-04,-1.38E-02,1.33E-04,4.56E+03,4.85E+03
5491.100082,-4.14E+02,-6.53E+01,5.19E-01,-4.48E+02,-8.46E-05,-9.47E-03,4.45E-04,4.18E+03,4.75E+03
5492.100082,-4.67E+02,-1.03E+02,3.14E+00,-5.59E+02,4.89E-04,-3.22E-03,1.46E-04,3.95E+03,4.70E+03
5493.100082,-5.10E+02,-6.36E+01,-9.37E-01,-4.08E+02,-1.85E-04,1.09E-02,1.27E-05,4.37E+03,4.66E+03
5494.100082,-7.92E+01,2.40E+01,-1.89E+00,-9.93E+01,6.29E-05,3.75E-02,-1.56E-04,5.24E+03,4.57E+03
5495.100082,4.43E+02,8.75E+01,4.35E+00,3.22E+02,-1.66E-04,4.34E-02,-1.45E-04,5.99E+03,4.79E+03
5496.100082,7.16E+02,6.11E+01,2.31E+00,6.30E+02,-3.02E-04,8.61E-03,-1.60E-05,6.02E+03,5.48E+03
5497.100082,6.57E+02,9.26E+01,8.05E-01,5.85E+02,1.81E-04,-2.40E-02,-7.77E-05,5.86E+03,5.56E+03
5498.100082,2.75E+02,1.22E+02,-2.56E+00,3.08E+02,-3.94E-04,-3.26E-02,2.18E-04,5.59E+03,5.19E+03
5499.100082,-7.16E+01,8.11E+01,-1.08E+00,-1.41E+01,-6.64E-04,-1.94E-02,1.30E-04,5.13E+03,4.84E+03
5500.100082,-2.77E+02,-2.33E+01,3.15E+00,-3.03E+02,-6.86E-04,-9.43E-03,-6.45E-05,4.48E+03,4.77E+03
5501.100082,-4.92E+02,-1.67E+02,-2.94E+00,-5.68E+02,-4.03E-04,-2.15E-02,-5.35E-04,3.62E+03,5.05E+03
5502.100082,-7.38E+02,-1.58E+02,-3.28E+00,-7.01E+02,-3.72E-05,-1.48E-02,-2.42E-04,3.54E+03,4.82E+03
5503.100082,-6.83E+02,-4.45E+01,2.62E+00,-5.93E+02,4.37E-04,2.21E-02,1.92E-04,4.29E+03,4.30E+03
5504.100082,-1.20E+02,-3.60E+01,1.46E+00,-2.00E+02,4.08E-04,4.84E-02,-2.36E-04,4.99E+03,4.58E+03
5505.100082,4.39E+02,9.87E+00,-2.86E+00,3.26E+02,5.21E-05,4.43E-02,-1.77E-04,5.76E+03,5.09E+03
5506.100082,7.51E+02,1.21E+02,-3.21E+00,7.20E+02,2.58E-04,1.83E-02,2.42E-04,6.43E+03,5.35E+03
5507.100082,8.42E+02,1.53E+02,-6.15E+00,7.06E+02,2.73E-04,-1.76E-02,3.03E-04,6.28E+03,5.48E+03
5508.100082,4.46E+02,1.26E+02,-3.35E-01,4.23E+02,3.06E-04,-3.75E-02,-2.55E-05,5.70E+03,5.35E+03
5509.100082,-6.65E+01,5.88E+01,1.25E+00,2.99E+01,-5.24E-04,-3.51E-02,-4.17E-04,5.00E+03,5.08E+03
5510.100082,-2.92E+02,-2.41E+01,-4.98E+00,-3.24E+02,-3.03E-04,-1.64E-02,1.06E-04,4.44E+03,4.82E+03
5511.100082,-4.65E+02,-5.81E+01,1.02E+00,-4.62E+02,-5.52E-05,3.46E-04,1.09E-04,4.25E+03,4.64E+03
5512.100082,-4.74E+02,-6.19E+01,1.55E+00,-4.44E+02,-2.88E-04,7.25E-03,-1.42E-04,4.30E+03,4.63E+03
5513.100082,-3.27E+02,-6.27E+01,-8.02E-01,-4.31E+02,1.93E-04,5.19E-03,-5.72E-05,4.31E+03,4.67E+03
5514.100082,-3.42E+02,-7.62E+01,2.13E-01,-3.70E+02,-1.91E-04,-1.06E-03,8.69E-05,4.29E+03,4.82E+03
5515.100082,-2.72E+02,-2.54E+01,1.45E-01,-2.34E+02,1.56E-04,8.12E-03,-1.30E-04,4.69E+03,4.75E+03
5516.100082,7.95E+01,5.77E+01,3.47E+00,3.77E+01,5.66E-04,3.28E-02,-5.32E-04,5.47E+03,4.63E+03
5517.100082,5.26E+02,8.75E+01,6.41E-02,4.63E+02,-1.51E-04,3.95E-02,-3.47E-04,6.14E+03,5.00E+03
5518.100082,8.69E+02,1.36E+02,-1.71E+00,7.83E+02,7.09E-05,1.93E-02,-7.82E-05,6.56E+03,5.36E+03
5519.100082,8.25E+02,1.68E+02,8.20E-01,7.30E+02,8.11E-05,-1.95E-02,-1.76E-04,6.33E+03,5.45E+03
5520.100082,3.14E+02,8.91E+01,-8.49E-01,2.76E+02,-8.88E-05,-5.81E-02,-1.59E-05,5.28E+03,5.46E+03
5521.100082,-4.08E+02,-2.73E+00,-7.07E+00,-3.54E+02,-5.80E-04,-5.96E-02,-2.89E-04,4.22E+03,5.04E+03
5522.100082,-8.73E+02,-1.52E+01,-2.38E+00,-7.52E+02,-8.49E-04,-1.23E-02,-2.66E-04,3.98E+03,4.24E+03
5523.100082,-7.17E+02,-8.97E+01,-1.00E+00,-7.12E+02,-2.27E-04,3.35E-02,2.68E-05,4.08E+03,4.25E+03
5524.100082,-2.83E+02,-1.48E+02,-9.98E-01,-4.28E+02,-3.01E-04,3.41E-02,1.78E-04,4.22E+03,4.78E+03
5525.100082,-6.42E+01,-1.15E+02,-1.49E+00,-1.21E+02,2.37E-05,1.02E-02,-4.94E-05,4.54E+03,5.19E+03
5526.100082,3.47E+01,1.32E+01,7.27E+00,4.98E+01,-1.81E-05,3.06E-03,7.88E-04,5.10E+03,4.97E+03
5527.100082,1.94E+02,7.21E+01,-3.15E+00,1.39E+02,-3.97E-04,8.27E-03,-3.42E-05,5.48E+03,4.87E+03
5528.100082,3.27E+02,1.68E+01,-2.92E+00,2.74E+02,2.99E-04,8.98E-03,-2.23E-04,5.46E+03,5.22E+03
5529.100082,4.21E+02,5.97E+01,5.25E+00,4.24E+02,2.13E-04,1.14E-02,3.22E-04,5.78E+03,5.21E+03
5530.100082,5.30E+02,1.13E+02,3.42E+00,4.85E+02,2.12E-04,7.00E-03,2.31E-05,6.01E+03,5.14E+03
5531.100082,4.28E+02,5.61E+01,-1.19E+00,3.20E+02,-7.13E-04,-2.16E-02,-1.85E-04,5.43E+03,5.34E+03
5532.100082,-5.66E+01,-5.33E+01,-3.54E+00,-8.88E+01,5.23E-05,-5.01E-02,-7.04E-05,4.41E+03,5.45E+03
5533.100082,-5.86E+02,-2.04E+01,-6.87E-02,-4.80E+02,-3.54E-04,-3.25E-02,-1.87E-05,4.15E+03,4.72E+03
5534.100082,-6.75E+02,2.26E+01,-2.58E+00,-5.96E+02,-4.93E-05,1.75E-02,2.39E-04,4.50E+03,4.11E+03
5535.100082,-3.25E+02,-8.12E+01,1.41E+00,-4.28E+02,-3.70E-04,3.39E-02,-4.92E-05,4.44E+03,4.54E+03
5536.100082,-8.45E+01,-1.75E+02,-2.49E+00,-2.28E+02,-5.07E-04,7.65E-03,-1.01E-03,4.18E+03,5.28E+03
5537.100083,-1.21E+02,-8.33E+01,-1.29E+00,-9.45E+01,-6.79E-06,-8.91E-03,-3.62E-04,4.55E+03,5.24E+03
5538.100083,-1.13E+01,1.00E+02,4.28E+00,2.77E+01,-3.85E-04,1.19E-02,5.79E-04,5.44E+03,4.59E+03
5539.100083,3.29E+02,1.73E+02,-7.87E+00,2.96E+02,-2.51E-04,3.74E-02,7.76E-04,6.24E+03,4.55E+03
5540.100083,6.36E+02,8.77E+01,-2.17E+00,4.93E+02,8.98E-05,1.31E-02,2.08E-04,6.00E+03,5.21E+03
5541.100083,5.49E+02,3.11E+00,4.57E+00,4.23E+02,6.19E-05,-2.93E-02,6.03E-04,5.31E+03,5.69E+03
5542.100083,7.76E+01,1.37E+02,7.61E-01,1.84E+02,-5.71E-04,-3.42E-02,3.13E-04,5.46E+03,4.99E+03
5543.100083,-1.65E+02,7.77E+01,-1.72E+00,-1.17E+02,-1.62E-04,-1.21E-02,1.24E-04,5.05E+03,4.68E+03
5544.100083,-2.33E+02,-5.65E+01,-3.73E+00,-3.73E+02,-1.67E-04,-8.06E-03,1.29E-04,4.32E+03,4.82E+03
5545.100083,-4.70E+02,-1.48E+02,1.84E-01,-4.37E+02,-3.89E-04,-9.93E-03,-3.19E-04,3.90E+03,5.05E+03
5546.100083,-4.49E+02,-2.17E+01,4.59E+00,-3.74E+02,5.60E-04,1.28E-02,-9.81E-06,4.55E+03,4.53E+03
5547.100083,-1.06E+02,4.73E+01,8.73E-02,-1.79E+02,4.22E-04,3.26E-02,-1.32E-04,5.18E+03,4.42E+03
5548.100083,1.33E+02,-7.09E+01,1.87E+00,5.23E+00,4.96E-04,7.67E-03,7.53E-05,4.81E+03,5.20E+03
5549.100083,1.18E+02,-8.76E+01,3.67E+00,7.80E+01,-5.74E-05,-1.67E-02,7.57E-04,4.67E+03,5.50E+03
5550.100083,3.34E+01,1.78E+02,-9.97E-01,1.23E+02,-7.07E-04,1.52E-03,2.17E-04,5.77E+03,4.52E+03
5551.100083,2.69E+02,1.87E+02,-3.97E+00,2.48E+02,-5.79E-04,2.43E-02,8.80E-04,6.12E+03,4.51E+03
5552.100083,4.78E+02,1.24E+01,-1.98E+00,2.16E+02,-1.47E-03,-1.83E-03,5.17E-04,5.29E+03,5.23E+03
5553.100083,1.34E+02,-2.18E+01,-6.58E+00,1.65E+02,-5.09E-05,-2.70E-02,-4.03E-04,4.97E+03,5.49E+03
5554.100083,-1.47E+02,4.67E+01,-4.43E-01,-4.87E+01,-6.56E-04,-1.80E-02,1.52E-04,4.98E+03,4.90E+03
5555.100083,-1.31E+02,4.50E+01,-1.57E+00,-2.33E+02,-4.63E-04,1.84E-03,5.35E-04,4.89E+03,4.56E+03
5556.100083,-2.34E+02,-4.93E+01,3.56E+00,-2.22E+02,-1.93E-04,7.58E-03,-3.66E-04,4.60E+03,4.84E+03
5557.100083,-2.06E+02,-1.00E+02,4.52E+00,-2.30E+02,3.25E-04,-2.73E-03,-1.90E-04,4.35E+03,5.08E+03
5558.100083,-1.48E+02,-6.10E+01,-8.41E-01,-2.73E+02,1.21E-04,-7.44E-03,3.36E-04,4.42E+03,4.94E+03
5559.100083,-2.49E+02,7.58E+01,-1.25E+00,-1.54E+02,-3.46E-05,6.03E-03,3.29E-04,5.12E+03,4.52E+03
5560.100083,3.69E+01,8.62E+01,-1.13E+00,4.70E+01,2.05E-04,2.75E-02,3.41E-05,5.55E+03,4.59E+03
5561.100083,4.02E+02,4.00E+01,8.82E-01,1.92E+02,1.86E-04,1.74E-02,5.60E-05,5.49E+03,4.98E+03
5562.100083,2.92E+02,-4.80E+01,-3.69E-01,2.65E+02,8.32E-05,-1.32E-02,1.60E-04,5.07E+03,5.58E+03
5563.100083,1.12E+02,4.03E+01,9.32E-01,1.51E+02,-2.39E-05,-2.03E-02,1.58E-04,5.18E+03,5.18E+03
5564.100083,3.55E+01,1.11E+02,-1.48E+00,1.46E+01,-8.41E-05,-1.69E-03,3.25E-04,5.39E+03,4.65E+03
5565.100083,-7.49E+00,1.49E+01,-3.27E+00,-4.33E+00,1.27E-04,4.28E-03,-4.35E-05,5.09E+03,4.93E+03
5566.100083,-8.59E+00,-6.24E+01,2.30E+00,-7.42E+01,1.18E-05,-3.63E-03,-3.02E-04,4.66E+03,5.14E+03
5567.100083,-1.63E+02,-5.84E+01,1.97E-01,-2.12E+02,-9.25E-05,-1.58E-02,4.69E-06,4.44E+03,5.05E+03
5568.100083,-3.79E+02,-4.39E+01,-8.10E-03,-3.60E+02,-3.65E-04,-1.69E-02,8.26E-05,4.31E+03,4.83E+03
5569.100083,-3.99E+02,-2.20E+01,-4.27E+00,-3.87E+02,-7.86E-04,4.00E-03,1.02E-04,4.50E+03,4.60E+03
5570.100083,-1.48E+02,-2.81E+00,-2.32E+00,-1.49E+02,-1.98E-04,2.96E-02,2.25E-05,5.03E+03,4.65E+03
5571.100083,2.91E+02,5.77E+01,4.89E+00,2.55E+02,1.02E-04,4.15E-02,-2.15E-04,5.79E+03,4.83E+03
5572.100083,6.59E+02,1.10E+02,1.91E+00,5.45E+02,2.30E-04,2.06E-02,-2.39E-04,6.18E+03,5.14E+03
5573.100083,6.29E+02,8.60E+01,4.47E-02,4.90E+02,-7.23E-04,-2.57E-02,-6.96E-05,5.71E+03,5.48E+03
5574.100083,1.10E+02,6.25E+01,-4.23E+00,1.33E+02,-2.03E-04,-4.99E-02,1.02E-04,5.07E+03,5.32E+03
5575.100083,-4.07E+02,3.61E+01,-2.53E+00,-3.06E+02,-6.56E-04,-3.37E-02,5.90E-05,4.55E+03,4.75E+03
5576.100083,-5.44E+02,-3.31E+01,-6.95E-01,-5.50E+02,-3.21E-04,9.49E-04,2.76E-04,4.24E+03,4.45E+03
5577.100083,-4.65E+02,-9.98E+01,-1.00E+00,-4.74E+02,-4.38E-05,2.17E-02,3.32E-04,4.24E+03,4.64E+03
5578.100083,-2.10E+02,-9.31E+01,-1.28E+00,-2.52E+02,1.02E-04,2.08E-02,-1.52E-04,4.53E+03,4.89E+03
5579.100083,6.66E+01,-2.03E+00,1.23E+00,-8.60E+00,3.66E-04,1.61E-02,-1.55E-04,5.09E+03,4.89E+03
5580.100083,2.24E+02,6.39E+01,-2.95E+00,2.13E+02,-4.40E-04,1.11E-02,2.38E-04,5.56E+03,4.97E+03
5581.100083,3.95E+02,6.63E+01,-6.35E+00,3.59E+02,-1.34E-03,6.00E-03,2.14E-04,5.71E+03,5.18E+03
5582.100083,4.45E+02,7.19E+01,5.83E-01,3.98E+02,-4.75E-04,1.25E-03,1.19E-04,5.73E+03,5.22E+03
5583.100083,3.08E+02,3.37E+01,-3.07E-01,2.88E+02,-4.42E-04,-1.51E-02,7.70E-05,5.36E+03,5.34E+03
5584.100083,3.37E+01,-2.60E+01,-2.68E+00,-2.09E+01,-8.06E-05,-3.21E-02,-1.36E-04,4.69E+03,5.30E+03
5585.100083,-3.81E+02,-3.73E+01,5.99E-01,-3.58E+02,-3.18E-04,-2.92E-02,2.66E-05,4.25E+03,4.90E+03
5586.100083,-5.78E+02,-1.43E+01,-9.67E-01,-5.05E+02,-1.15E-04,2.89E-04,1.47E-04,4.35E+03,4.45E+03
5587.100083,-3.58E+02,-3.52E+01,4.89E-01,-3.81E+02,-3.09E-04,3.06E-02,1.58E-04,4.64E+03,4.47E+03
5588.100083,-5.79E+00,-8.03E+01,4.24E-01,-1.12E+02,-1.68E-04,2.75E-02,-1.75E-04,4.78E+03,4.96E+03
5589.100083,1.91E+02,-3.68E+01,2.64E+00,1.32E+02,2.67E-04,7.71E-03,6.02E-05,5.08E+03,5.23E+03
5590.100083,2.30E+02,6.86E+01,9.90E-01,2.34E+02,-8.61E-05,-8.71E-04,5.75E-05,5.51E+03,5.05E+03
5591.100083,2.36E+02,7.19E+01,-8.58E-01,1.94E+02,-2.99E-04,-5.27E-03,2.25E-05,5.45E+03,5.02E+03
5592.100083,1.17E+02,-2.13E+01,-2.39E+00,5.75E+01,-2.06E-04,-1.36E-02,1.41E-04,4.91E+03,5.24E+03
5593.100083,-8.34E+01,-5.27E+01,2.58E+00,-7.53E+01,-3.88E-04,-1.53E-02,2.40E-04,4.62E+03,5.19E+03
5594.100083,-1.30E+02,2.23E+01,-3.28E-01,-1.20E+02,-2.56E-04,2.16E-03,3.16E-04,4.95E+03,4.76E+03
5595.100083,1.01E+01,8.23E+01,-4.04E+00,2.01E+01,-2.57E-05,2.32E-02,1.78E-04,5.48E+03,4.60E+03
5596.100083,2.35E+02,1.75E+01,-6.50E-01,1.49E+02,2.47E-05,1.44E-02,-3.89E-05,5.34E+03,5.03E+03
5597.100083,2.18E+02,-5.02E+01,-2.00E+00,9.91E+01,-5.04E-04,-1.42E-02,-2.71E-04,4.86E+03,5.39E+03
5598.100083,-1.27E+02,-1.41E+01,-9.70E-01,-9.04E+01,-9.16E-05,-2.90E-02,-5.14E-05,4.66E+03,5.15E+03
5599.100083,-3.59E+02,9.46E+00,4.69E+00,-3.24E+02,-1.73E-04,-1.53E-02,1.20E-04,4.53E+03,4.67E+03
5600.100083,-3.55E+02,-9.67E+00,-4.28E+00,-3.71E+02,-3.73E-04,9.63E-03,3.09E-04,4.60E+03,4.54E+03
5601.100083,-2.14E+02,-7.61E+01,-2.55E+00,-2.38E+02,-5.26E-04,1.61E-02,2.51E-04,4.57E+03,4.88E+03
5602.100083,1.52E+01,-5.29E+01,5.52E+00,-5.37E+01,6.03E-04,1.02E-02,2.00E-05,4.81E+03,5.03E+03
5603.100083,1.70E+02,8.19E+01,3.18E+00,1.58E+02,5.64E-04,1.36E-02,-2.22E-05,5.56E+03,4.81E+03
5604.100084,3.45E+02,1.11E+02,-3.90E-01,3.34E+02,1.39E-04,1.45E-02,-1.15E-04,5.89E+03,4.93E+03
5605.100084,4.80E+02,5.19E+01,-5.22E-01,3.56E+02,-5.29E-04,-4.40E-04,-3.00E-04,5.60E+03,5.25E+03
5606.100084,2.64E+02,-2.45E+00,-1.47E-01,2.35E+02,3.66E-05,-2.06E-02,-6.99E-05,5.14E+03,5.44E+03
5607.100084,-5.78E+01,1.62E+00,1.74E-01,-3.14E+01,-2.88E-04,-2.73E-02,-1.29E-04,4.79E+03,5.15E+03
5608.100084,-2.60E+02,1.83E+01,-1.55E+00,-2.77E+02,-1.84E-04,-1.11E-02,-1.14E-04,4.66E+03,4.69E+03
5609.100084,-3.66E+02,-2.49E+01,-2.09E+00,-3.53E+02,2.17E-06,2.12E-03,-1.12E-05,4.51E+03,4.66E+03
5610.100084,-2.77E+02,-8.39E+01,7.79E-01,-3.28E+02,1.57E-04,3.73E-03,-2.41E-05,4.34E+03,4.87E+03
5611.100084,-1.72E+02,-2.75E+01,2.69E+00,-2.01E+02,-1.56E-05,1.02E-02,2.09E-04,4.72E+03,4.78E+03
5612.100084,-3.74E+01,6.38E+01,-2.28E+00,2.44E+00,-5.28E-04,1.83E-02,4.16E-04,5.35E+03,4.67E+03
5613.100084,2.39E+02,5.40E+01,-4.20E+00,1.53E+02,-2.22E-04,1.56E-02,1.90E-04,5.49E+03,4.91E+03
5614.100084,2.69E+02,-2.35E+01,-3.06E+00,1.57E+02,1.81E-04,-8.33E-03,-1.35E-04,5.06E+03,5.34E+03
5615.100084,2.35E+01,-4.78E+01,2.62E+00,3.75E+01,-1.37E-04,-2.64E-02,-2.62E-04,4.70E+03,5.39E+03
5616.100084,-1.27E+02,7.51E+01,-2.69E-01,-7.48E+01,-6.34E-04,-4.69E-03,-2.55E-04,5.13E+03,4.68E+03
5617.100084,2.61E+00,8.00E+01,-5.26E+00,-2.91E+00,-5.93E-04,2.30E-02,2.20E-04,5.45E+03,4.59E+03
5618.100084,2.69E+02,-1.14E+01,9.22E-01,1.57E+02,8.54E-04,1.85E-02,2.54E-04,5.28E+03,5.11E+03
5619.100084,2.78E+02,-2.14E+01,7.25E+00,2.37E+02,2.09E-05,-3.64E-03,-2.23E-04,5.16E+03,5.36E+03
5620.100084,8.74E+01,8.89E+00,-3.22E+00,7.90E+01,2.90E-04,-2.39E-02,-1.40E-04,4.98E+03,5.25E+03
5621.100084,-1.72E+02,-6.22E+00,-7.96E+00,-2.17E+02,5.18E-04,-2.77E-02,-4.93E-05,4.57E+03,4.99E+03
5622.100084,-4.55E+02,-4.32E+00,9.72E+00,-3.79E+02,1.67E-04,-8.80E-03,-5.54E-05,4.44E+03,4.59E+03
5623.100084,-3.63E+02,-2.25E+01,2.02E+00,-3.36E+02,2.32E-04,1.86E-02,9.34E-08,4.64E+03,4.55E+03
5624.100084,-4.65E+01,-3.98E+01,-3.26E-01,-1.41E+02,-3.44E-04,2.61E-02,6.26E-05,4.88E+03,4.80E+03
5625.100084,1.09E+02,-5.72E+01,-2.02E+00,5.87E+01,6.84E-05,7.57E-03,2.56E-05,4.93E+03,5.22E+03
5626.100084,1.50E+02,3.22E+01,4.00E+00,1.43E+02,-1.02E-03,-3.67E-03,8.47E-05,5.24E+03,5.07E+03
5627.100084,1.12E+02,6.73E+01,-1.08E+00,1.07E+02,9.56E-05,-3.10E-03,2.58E-04,5.34E+03,4.92E+03
5628.100084,7.48E+01,-3.52E+01,3.64E-01,2.40E+01,4.89E-04,-9.56E-03,-2.08E-04,4.85E+03,5.22E+03
5629.100084,1.63E+01,-6.28E+00,2.59E+00,2.29E+01,4.16E-04,8.58E-04,-2.20E-04,5.01E+03,5.04E+03
5630.100084,9.05E+01,8.00E+01,-2.42E+00,1.38E+02,-1.43E-04,1.80E-02,1.85E-04,5.57E+03,4.78E+03
5631.100084,3.77E+02,6.01E+01,2.07E+00,2.50E+02,5.32E-04,1.32E-02,-4.26E-05,5.60E+03,5.00E+03
5632.100084,3.36E+02,1.90E+01,6.88E+00,2.52E+02,-3.35E-04,-8.38E-03,-1.30E-04,5.29E+03,5.27E+03
5633.100084,-5.90E+00,2.65E+01,-2.77E+00,4.55E+01,-2.85E-04,-3.06E-02,3.69E-04,4.95E+03,5.19E+03
5634.100084,-3.37E+02,-3.99E+01,-1.64E+00,-4.04E+02,-1.15E-04,-3.86E-02,1.75E-04,4.14E+03,4.93E+03
5635.100084,-7.51E+02,-1.07E+02,8.85E-01,-7.34E+02,-2.45E-04,-2.46E-02,-4.31E-05,3.60E+03,4.66E+03
5636.100084,-8.24E+02,-6.63E+01,5.13E-01,-7.02E+02,1.01E-03,1.77E-02,-1.06E-05,4.06E+03,4.28E+03
5637.100084,-2.54E+02,-8.06E+01,7.35E+00,-3.32E+02,3.42E-05,5.23E-02,-2.10E-04,4.68E+03,4.53E+03
5638.100084,3.94E+02,-4.86E+01,-3.05E+00,2.25E+02,6.86E-04,4.68E-02,-5.58E-04,5.46E+03,5.16E+03
5639.100084,7.67E+02,1.75E+02,-1.24E+00,7.77E+02,-2.19E-04,3.07E-02,-2.02E-04,6.77E+03,5.14E+03
5640.100084,1.01E+03,3.31E+02,-1.53E+00,9.22E+02,-4.37E-04,3.92E-03,1.81E-05,7.28E+03,4.96E+03
5641.100084,7.56E+02,2.21E+02,3.61E+00,5.06E+02,1.29E-03,-5.09E-02,-3.05E-05,6.04E+03,5.23E+03
5642.100084,-2.19E+02,2.08E+01,7.46E+00,-1.33E+02,-2.76E-04,-8.23E-02,-1.16E-05,4.40E+03,5.37E+03
5643.100084,-9.29E+02,-2.92E+01,-2.09E+00,-7.23E+02,-7.33E-04,-3.60E-02,-1.91E-05,3.81E+03,4.49E+03
5644.100084,-8.15E+02,-6.22E+01,-6.85E+00,-8.09E+02,-5.14E-04,3.74E-02,8.24E-04,4.11E+03,4.04E+03
5645.100084,-3.17E+02,-1.32E+02,-1.87E+00,-3.99E+02,1.80E-04,5.54E-02,6.20E-04,4.48E+03,4.64E+03
5646.100084,1.47E+02,-1.40E+02,2.38E+00,1.64E+01,-2.52E-04,2.11E-02,2.85E-04,4.68E+03,5.35E+03
5647.100084,2.20E+02,-3.09E+01,-1.10E-01,1.60E+02,-1.32E-04,-9.60E-03,-5.42E-05,5.02E+03,5.36E+03
5648.100084,7.88E+01,5.50E+01,-2.57E-01,1.12E+02,-1.15E-04,-1.63E-02,-1.87E-04,5.22E+03,5.06E+03
5649.100084,6.25E+01,8.79E+01,-4.99E-01,5.99E+01,-8.32E-04,2.86E-03,4.47E-04,5.39E+03,4.75E+03
5650.100084,1.54E+02,5.71E+01,3.53E+00,1.44E+02,4.90E-04,1.85E-02,-3.33E-04,5.49E+03,4.85E+03
5651.100084,3.25E+02,-1.21E+01,4.73E+00,2.36E+02,-2.46E-04,8.98E-03,-6.58E-04,5.29E+03,5.25E+03
5652.100084,2.80E+02,-1.11E+01,-7.70E+00,2.15E+02,-8.34E-04,-1.02E-02,2.80E-05,5.17E+03,5.39E+03
5653.100084,2.88E+01,1.59E+00,-4.95E+00,2.51E+01,-7.89E-04,-2.70E-02,5.05E-05,4.87E+03,5.23E+03
5654.100084,-1.79E+02,4.45E+01,1.78E+00,-1.77E+02,2.95E-04,-1.73E-02,2.02E-05,4.82E+03,4.75E+03
5655.100084,-2.96E+02,5.22E+01,-2.97E+00,-2.45E+02,2.74E-05,6.74E-03,2.29E-04,4.94E+03,4.49E+03
5656.100084,-1.89E+02,-8.33E+01,3.02E+00,-2.77E+02,-3.53E-04,1.78E-03,-1.73E-04,4.38E+03,4.93E+03
5657.100084,-1.96E+02,-1.37E+02,3.58E+00,-2.99E+02,7.17E-04,-1.00E-02,6.13E-05,4.10E+03,5.17E+03
5658.100084,-3.01E+02,4.68E+01,2.09E+00,-1.87E+02,-7.12E-04,5.30E-03,4.36E-04,4.96E+03,4.57E+03
5659.100084,6.24E+01,1.43E+02,-4.87E+00,5.89E+01,-9.59E-05,3.56E-02,-8.96E-04,5.83E+03,4.37E+03
5660.100084,4.77E+02,8.85E+01,2.81E+00,2.62E+02,-5.83E-04,2.58E-02,-3.32E-05,5.79E+03,4.83E+03
5661.100084,4.04E+02,-4.28E+01,1.08E+00,3.35E+02,-2.25E-05,-1.88E-02,3.49E-04,5.13E+03,5.68E+03
5662.100084,7.93E+01,4.90E+01,-1.39E+00,1.32E+02,-1.36E-04,-3.14E-02,-3.92E-04,5.13E+03,5.22E+03
5663.100084,-1.37E+02,6.98E+01,-3.41E+00,-1.23E+02,1.87E-04,-1.38E-02,-1.77E-04,5.01E+03,4.72E+03
5664.100084,-1.79E+02,5.94E-01,1.91E+00,-2.09E+02,-1.10E-04,4.14E-03,2.03E-04,4.77E+03,4.71E+03
5665.100084,-1.46E+02,-2.32E+01,6.47E-01,-1.37E+02,-3.91E-04,1.20E-02,1.03E-04,4.83E+03,4.83E+03
5666.100084,-3.63E+01,-5.33E+01,2.87E-01,-1.23E+02,8.37E-04,-1.45E-03,-1.06E-04,4.66E+03,5.05E+03
5667.100084,-8.28E+01,-6.51E+01,3.59E+00,-1.58E+02,-3.27E-04,-1.49E-02,2.00E-04,4.47E+03,5.12E+03
5668.100084,-2.05E+02,7.15E+01,-3.38E+00,-1.05E+02,3.05E-04,1.50E-03,-2.11E-05,5.14E+03,4.63E+03
5669.100084,9.05E+01,1.51E+02,1.65E+00,9.89E+01,2.70E-04,3.58E-02,-1.49E-04,5.89E+03,4.37E+03
5670.100084,4.86E+02,9.86E+01,9.25E-01,2.94E+02,-5.55E-04,2.72E-02,1.45E-04,5.88E+03,4.83E+03
5671.100085,3.94E+02,-4.37E+01,-2.10E+00,2.61E+02,3.39E-04,-2.55E-02,-2.71E-04,5.01E+03,5.65E+03
